item,i_off
240,-0.3073955031246244
241,0.045571468466057065
242,0.03376205104220924
243,-0.04533762244303385
246,0.5930529549354101
247,0.3284288589450321
248,-0.10341641067613383
249,0.1436839555814037
250,-0.3745176925775146
251,-0.11508781081693206
252,-0.018573876898201246
253,-0.025614396259678235
254,-0.04533762244303385
255,-0.39957128229112404
256,-0.5671879725839692
257,0.0007502559905328369
258,-0.44675919062422886
259,-0.14248967053524922
260,0.7062532596903647
261,0.3031015378919139
262,0.33414313345009916
263,0.045571468466057065
265,0.3058505060225724
266,-0.10162975826058135
267,-0.3792283081240232
269,-0.08311897447889538
270,-0.03290461562445743
271,0.0003674723218936344
272,0.21346461484497103
273,-0.3705098906238371
274,-0.2347645251831533
275,-0.5620176925775145
276,-0.17099076972544341
277,-0.24344410312373385
278,-0.3331189744788954
279,-0.08311897447889538
280,0.32681391263678977
281,0.16741692265719954
282,-0.1622416332257452
283,0.03875834302922178
284,0.09102601392060251
285,0.045571468466057065
287,-0.04533762244303385
288,-0.2845694680960784
289,0.0004287177088759068
290,0.32681391263678966
291,-0.2689339646630859
292,-0.11108998494751773
293,0.4937834751172482
294,-0.04533762244303385
295,-0.04533762244303385
296,0.6856377079802898
298,-0.13624671335212477
299,0.14322461517903648
300,0.06441448817389016
301,0.045571468466057065
302,-0.0995712822911241
303,-0.43805193300181783
304,0.03875834302922178
305,-0.17594099577138858
306,0.42077169187597674
307,0.350857435417752
308,0.34011252700997513
310,-0.04533762244303385
311,-0.04533762244303385
312,-0.9406468781243297
313,-0.03816473389385514
314,0.14077169187597682
315,-0.3434441031237338
316,-0.10186546161586266
317,-0.23142153909739857
318,0.9033390848354808
319,0.1793982412956893
320,-0.04533762244303385
321,0.08354769218777129
322,0.0006092304284026044
324,0.045571468466057065
325,-0.4112351134184473
326,0.1156814199522987
327,-0.5503256810084048
328,-0.23623287483475527
329,-0.09018366928939386
330,-0.1870176925775146
331,-0.08311897447889538
332,-0.45170725312414733
333,0.22832503437633206
334,0.23376205104220923
335,0.0002143588544379534
336,-0.04533762244303385
337,0.2420950503402874
338,-0.4301918307101402
339,-0.03349465411363234
340,-0.03290461562445743
341,0.08354769218777129
342,-0.20634461592864733
343,-0.19957128229112409
344,-0.4070230970712598
345,0.04544478576515498
346,0.00048230742248539515
347,0.00048230742248539515
348,-0.01257496934002842
349,0.1182874005926976
350,-0.05447355371886871
351,-0.1915162134605368
352,-0.16645230781222872
353,0.10110241696568104
354,-0.062017692577514605
355,-0.9303385827805539
356,0.6476254244053529
357,-0.012986125470223856
358,-0.39412761167686045
359,-0.04533762244303385
360,-0.36053948749927656
361,-0.26843929038361364
362,0.025362701144523506
363,0.08354769218777129
364,0.40528114422391714
365,-0.11508781081693206
366,-0.3088501102670044
367,-0.24221951484222914
368,-0.017391149728511503
369,0.045571468466057065
370,-0.3719338711791859
371,-0.09914256458224818
372,-0.4324758979155814
373,0.07210227068537642
374,-0.9990921272047333
376,-0.18648179544141943
377,0.06255694127836846
378,-0.29358805459491794
379,-0.6765480898174455
380,-0.004707110371989044
381,0.16734036592347168
382,-0.18674974400946712
383,-0.3267435548480714
384,0.00011692301151161095
385,0.045571468466057065
386,-0.04533762244303385
387,-0.3210610991066778
388,-0.08311897447889538
389,0.16688102552110462
390,-0.03534681339239208
391,0.09102601392060251
393,-0.39412761167686045
405,-0.5902075528400211
406,-0.04533762244303385
407,-0.027206154165943235
408,-0.08311897447889538
409,-0.13624671335212477
410,-0.33019410628621865
412,0.0007716918759766323
413,-0.5928657697254434
414,-0.43701769257751455
415,-0.5592283081240232
416,-0.4438728208326098
417,0.07210227068537642
418,-0.08311897447889538
419,-0.5681228651928989
420,-0.7322615390611433
421,-0.09456439598129024
422,-0.0995712822911241
423,-0.324356923436686
424,-0.3843185800477013
425,0.04188102552110462
426,-0.14652923106550622
427,-0.5231358245527187
428,0.14368395558140357
429,-0.5620176925775145
430,-0.0907921678975793
431,0.23102892250130247
432,-0.7489212909260539
433,-0.33276170972149877
434,-0.4538424621860348
435,-0.991653869065637
436,-0.23290461562445744
437,-0.6309697169400184
438,-0.32299981930080035
440,0.04279970632583876
441,0.35397514270964203
442,-0.39393435960505435
444,-0.3662379489577907
445,-0.18360129588738686
446,0.1585039672705079
448,0.0561271791673901
450,-0.1870176925775146
451,0.045571468466057065
452,-0.11508781081693206
453,-0.23290461562445744
454,0.01572439068714932
455,-0.8323329920126227
456,0.07179604375046507
457,0.44784311081614336
458,-0.23290461562445744
459,-0.46826769257751455
460,-0.192010887740009
461,-0.21391824196382064
464,-0.22165059861038772
466,-0.5527578704313147
468,-0.19267712207551024
469,-0.03290461562445743
470,-0.22715580426121565
471,-0.009625794347122869
472,-0.3432676925775146
473,-0.6759409957713886
474,0.16778133270974416
475,0.5766539855124984
476,-0.22715580426121565
477,-0.05690082884515217
478,-0.0907921678975793
479,-0.2689339646630859
480,0.25786641183783926
481,-0.21345890156145358
482,0.00048230742248539515
484,-0.08311897447889538
485,-0.4644528387917561
486,-0.11508781081693206
487,-0.2853468133923921
488,-0.04533762244303385
489,-0.3151802432558079
490,-0.2720257346582029
491,-0.12881982951286403
492,0.28638798497109075
493,0.07210227068537642
494,-0.07189846210808636
495,0.13648055937514797
496,0.13648055937514797
497,0.2265241623174853
499,-0.16645230781222872
500,-0.15158094084049883
501,0.0629823074224854
502,-0.6659164106761336
504,-0.08311897447889538
505,-0.5288821722419768
506,0.16688102552110462
507,-0.04475300738547579
508,0.07645243352024045
509,0.04654582689532049
510,-0.04533762244303385
511,-0.08311897447889538
512,-0.14248967053524922
513,-0.03534681339239208
514,-0.09536236730669063
515,0.09180550066401326
516,-0.28488747299002487
517,-0.10465392746633424
518,-0.3210610991066778
519,-0.7158092312489147
520,-0.3907795432418352
521,-0.0766262723553936
522,-0.08770570165374153
523,0.0003674723218936344
524,-0.02282959761780745
526,0.045571468466057065
527,0.7123887670525183
528,-0.2689339646630859
529,0.2926848712252473
531,-0.15536576972544344
532,-0.33258307734280046
533,-0.38807908877212316
534,0.044205216984615665
535,-0.1079686960588626
536,-0.03816473389385514
537,-0.18111664374911216
538,0.04615608352361512
539,-0.02713706886645018
540,-0.5376700596143827
541,0.5438221102485948
542,-0.4159164106761338
543,-0.23303004966627158
544,-0.4716505986103876
546,-1.0152577672368004
547,-0.041452307812228716
548,-0.2807676925775146
549,0.16688102552110462
550,0.0003674723218936344
551,0.03686919872595154
552,-0.19455241979027466
553,0.26499640963681864
555,0.27508257050654195
556,-0.062017692577514605
558,-0.24942837638816545
562,0.09764545856965104
563,0.045571468466057065
564,-0.3331189744788954
567,-0.34585704158616287
568,-0.04533762244303385
569,-0.23290461562445744
573,0.00011692301151161095
574,-0.0710610991066778
575,-0.4159164106761337
577,-0.39248967053524925
579,-0.04533762244303385
580,-0.192010887740009
581,0.19260449687537562
583,0.045571468466057065
585,-0.6036641150423552
586,-0.46520848158989525
587,-0.06080361159458092
588,0.3133697910754332
589,0.4372441553481149
590,0.31058076855621386
592,-0.02113206771843519
593,0.6281038339801087
594,0.1023235158496486
595,0.2648966905837084
596,-0.06449846214003255
597,-0.0024848875444478343
599,0.13218817779682365
600,0.045571468466057065
602,0.045571468466057065
605,-0.28886445378212366
606,-0.14248967053524922
608,0.5767927721308939
609,0.06594434741939828
610,0.05096461484497079
611,-0.39957128229112404
612,-0.37451769257751455
613,-0.2347645251831533
615,-0.04533762244303385
616,-0.11216406444443396
617,-0.15354934927847053
618,-0.04533762244303385
619,-0.42820395624953494
627,-0.062017692577514605
628,0.10326657287057607
631,-0.16599296740986166
632,0.045571468466057065
633,0.13648055937514797
634,-0.3567753848209635
635,-0.08311897447889538
636,-0.04533762244303385
637,-0.3067359374186613
638,-0.04533762244303385
639,-0.14248967053524922
640,-0.42789772931462344
645,0.0002143588544379534
647,-0.14378915032774786
648,0.01983980821193059
649,-0.04533762244303385
650,-0.24978564114556204
653,-0.35275787043131474
656,-0.16623794895779076
661,-0.04130472028466508
662,0.0629823074224854
663,0.02564307656331386
665,0.19260449687537562
667,-0.2347645251831533
668,0.12521435885443796
670,0.20854769218777128
671,0.07414318894940145
673,-0.69892820572781
674,-0.027206154165943235
678,0.15850396727050786
679,0.045571468466057065
680,0.1156814199522987
685,0.08354769218777129
688,-0.41609504305483214
691,-0.03816473389385514
692,-0.4997031954323167
694,-0.3243569234366861
695,0.08354769218777129
697,-0.26623794895779074
698,-0.22715580426121565
700,-0.1557676925775146
703,-0.24978564114556204
704,-0.38182334871256507
706,-0.04533762244303385
707,-0.34914256458224807
708,-0.10209260133791635
709,-0.2136120150289093
710,-0.4112351134184473
711,-0.22435692343668615
714,0.32681391263678977
715,0.03875834302922178
718,0.1789389008933222
719,-0.48738504527491344
720,0.5156137551482081
722,0.045571468466057065
724,-0.39903538515502895
725,-0.3329046156244574
726,-0.04533762244303385
728,0.0006430765633138602
731,-0.03816473389385514
733,0.08034564036607549
735,0.17700018069919965
736,-0.20353952822192528
737,-0.5706017587043106
741,0.4437758236618772
742,-0.2993569234366861
743,-0.6796266671863243
745,0.3374159434672411
747,-0.03816473389385514
748,-0.3217093801400262
750,0.6911575378139652
757,0.045571468466057065
759,0.0002143588544379534
760,0.12521435885443796
761,-0.46467458933083
762,-0.8765273475114593
764,0.0002143588544379534
765,-0.1992283081240234
766,0.0003674723218936344
773,0.00011692301151161095
775,-0.04533762244303385
778,0.4731285687222703
779,0.08354769218777129
780,-0.04282193770894855
781,0.0005295924639055319
782,-0.17594099577138858
783,-0.14989991350103782
784,-0.5392438715712152
785,-0.1372853688152079
786,-0.34396541773627726
788,-0.6367927150488464
790,-0.13624671335212477
791,0.045571468466057065
795,0.0002143588544379534
798,-0.3802786816955758
799,-0.05274461584716789
800,0.41154109843854664
801,-0.2243569234366861
802,-0.16561869004496993
803,0.045571468466057065
804,-0.11053948749927657
805,0.1146302092342124
806,-0.1817012588066702
808,0.0002143588544379534
809,-0.5520223485189657
810,-0.6243569234366861
813,-0.23290461562445744
818,-0.12435692343668614
823,0.00011692301151161095
824,0.045571468466057065
828,-0.03290461562445743
829,-0.39412761167686056
830,-0.2577780376066921
832,-0.12400615440215121
833,-0.5662379489577908
835,0.03875834302922178
836,-0.3880790887721232
837,-0.20417183485455878
838,0.2830076523249285
839,-0.24929846193093017
840,-0.03534681339239208
841,-0.08311897447889538
842,-0.522025734658203
848,-0.08770570165374153
849,-0.4205346612119265
851,-0.24951769257751458
852,-0.2540783679196228
858,0.7591131976989095
861,0.15850396727050786
866,0.349381258239771
867,-0.2726103497157611
869,0.0002143588544379534
870,-0.4164523078122287
875,0.00011692301151161095
876,0.13648055937514797
879,-0.14248967053524922
880,-0.5285038919106155
881,-0.46623794895779075
882,-0.13624671335212477
885,-0.04533762244303385
886,-0.31201769257751455
888,-0.3073955031246244
889,0.045571468466057065
891,0.1004287177088759
892,0.02246608654983306
893,0.13648055937514797
896,-0.16645230781222872
897,0.04188102552110462
898,0.5891431669129139
899,0.5010479766216969
900,0.04829274687585262
901,-0.31201769257751455
902,0.2676670079873773
903,0.45631807057041496
904,0.6505636067902341
905,0.38162608020918604
906,0.2652354748168467
907,0.0002143588544379534
908,0.5725105732652584
909,0.33426222170256464
910,0.4117707686397301
911,0.14353084211394784
912,0.6565010897162757
913,0.5298849698330458
914,0.3912163596811089
915,0.19012773336267433
916,0.4420843433835021
917,0.0002143588544379534
918,0.3006430765633139
919,0.31886051217593764
920,0.10289982847354857
921,-0.05202234851896582
922,0.6090466522815934
923,0.48138008034680857
924,0.38063560374032196
926,0.4857448946034074
927,0.1156814199522987
928,0.3896986890056547
929,0.00011692301151161095
930,0.5008574354177521
931,0.15850396727050786
932,0.19501606805627905
933,0.4686132005051351
934,-0.16599296740986166
935,-0.041452307812228716
936,0.2004287177088759
937,0.0002143588544379534
938,-0.0932676925775146
940,0.1879823074224854
941,0.04188102552110462
942,0.28608175803617936
943,0.13376205104220923
944,0.1156814199522987
945,0.1567323074224854
946,-0.23047242620154745
947,0.07179604375046507
948,0.1567323074224854
949,0.1567323074224854
950,0.1475884159933173
951,0.5224660865498333
952,0.09591179449490024
953,0.49301419294491383
954,0.37582681272426083
955,0.23296966986711792
956,0.045571468466057065
959,0.00011692301151161095
961,0.045571468466057065
963,-0.04533762244303385
965,0.2756430765633139
968,0.18515821809330482
969,0.35812278333457376
970,0.00011692301151161095
971,0.3006430765633139
973,0.13376205104220923
976,-0.04533762244303385
979,-0.04533762244303385
981,-0.08311897447889538
982,-0.04533762244303385
984,0.0002143588544379534
986,0.04615608352361512
987,-0.04533762244303385
988,-0.08311897447889538
990,-0.1995712822911241
991,-0.09456439598129024
993,-0.04533762244303385
994,0.3578165563996623
996,-0.5644904351892973
998,0.0002143588544379534
999,-0.24929846193093033
1003,-0.23047242620154745
1004,-0.16623794895779076
1005,-0.47005864283021204
1006,-0.03534681339239208
1007,-0.4493569234366861
1008,-0.04533762244303385
1009,-0.2099170853610711
1010,-0.2099170853610711
1011,-0.24942837638816545
1012,-0.08770570165374153
1013,-0.14935692343668613
1014,-0.19957128229112409
1015,-0.4098874729900249
1016,-0.19957128229112409
1017,-0.05498393194372101
1018,-0.40576769257751455
1019,0.0007914788471555203
1020,-0.3250804019008999
1021,-0.7932097742635567
1022,-0.06281728370882485
1023,0.09161062897816058
1024,0.03376205104220924
1025,0.05806153794759133
1027,-0.3419384620524086
1028,0.3302372729840169
1029,-0.09658851836767172
1030,-0.43922830812402325
1031,0.0008964097549223506
1032,-0.11600877307052712
1033,0.03532541066916989
1034,-0.13290461562445743
1035,0.3939595598228241
1036,0.32411350360394553
1037,-0.4536490447905319
1040,-0.04533762244303385
1041,0.5721022706853766
1042,-0.24899344537916077
1043,-0.3662379489577907
1046,0.28608175803617936
1047,-0.16975925007498868
1049,-0.015257767236800576
1050,0.13376205104220923
1051,0.1156814199522987
1053,-0.04533762244303385
1054,-0.13624671335212477
1055,-0.3331189744788954
1056,-0.0932676925775146
1057,-0.019228308124023367
1059,0.1521498384460167
1060,0.13511879870549912
1061,0.15370666614700904
1064,-0.09020755284002124
1066,0.19260449687537562
1068,0.00011692301151161095
1073,0.35890516506755266
1077,0.15806153794759129
1078,-0.10465392746633424
1079,0.34527496440888417
1080,0.4320003921557102
1081,-0.04935692343668614
1082,0.06709538437554258
1083,-0.062017692577514605
1084,0.4661033268181099
1085,0.0002143588544379534
1086,0.4294901093761629
1088,-0.10473041478233903
1089,0.6691269047963511
1090,0.4637807571375791
1091,-0.6491425645822481
1092,-0.22973041478233894
1093,-0.0804083010888671
1094,-0.07739740630996593
1095,0.10077169187597664
1096,0.2111355462178763
1097,0.3156985601325452
1099,-0.03534681339239208
1100,-0.4456017587043107
1101,-0.24024099091091547
1103,0.3485530430715723
1104,0.6560150658415839
1105,0.16688102552110462
1107,-0.24978564114556204
1111,0.1789389008933222
1112,0.16688102552110462
1114,-0.04533762244303385
1116,0.045571468466057065
1117,0.00011692301151161095
1119,-0.04533762244303385
1120,0.02796557120051212
1121,0.045571468466057065
1123,0.12521435885443796
1124,0.024483223066328805
1125,0.13326081397173722
1126,-0.24963252767810637
1127,-0.013392999500419686
1128,-0.39248967053524925
1129,-0.051065128774753006
1130,-0.19957128229112409
1131,0.3006430765633139
1132,0.25057162361183455
1135,-0.21666434823277553
1136,0.6424973014507854
1137,0.045571468466057065
1140,0.13648055937514797
1144,0.045571468466057065
1147,0.17700018069919965
1148,0.516955017709703
1150,0.19260449687537562
1151,0.25021435885443793
1156,0.00011692301151161095
1161,0.03875834302922178
1162,-0.04533762244303385
1163,-0.22715580426121565
1167,0.0002143588544379534
1170,-0.16645230781222872
1171,-0.091782792475827
1172,0.5375578230957432
1173,-0.17435692343668613
1175,0.2508268127242608
1176,0.1156814199522987
1177,0.16709538437554258
1178,0.568883356250888
1179,0.05648444392478669
1183,0.14102892250130225
1184,0.2192323074224854
1185,0.2256430765633139
1186,0.0008574354177518432
1187,0.0003674723218936344
1188,0.19441965211803822
1189,0.23745133569156052
1190,-0.1245176925775146
1191,0.00048230742248539515
1192,0.3337620510422093
1193,0.7004375701847764
1194,0.07564307656331386
1196,0.7017175316847141
1197,0.6714077025502715
1198,0.657130983603691
1199,0.542058914909148
1200,0.40275968437649984
1201,0.5477813327097443
1202,0.1475884159933173
1203,0.5328280335827188
1204,0.6897227280083963
1206,0.4891832608764978
1207,0.5479601917005924
1208,0.6781634847083423
1209,0.5186839555814037
1210,0.6185674718446572
1211,0.15979244715997876
1212,0.5008964097549226
1213,0.6678531180005328
1214,0.43825914941147925
1215,0.46534219721115877
1216,-0.023135824552718814
1217,0.563250255990533
1218,0.26257846116156686
1219,0.5011432472236694
1220,0.3101304055843104
1221,0.7211832608764978
1222,0.5344969956859968
1223,0.43337097660591767
1224,0.35796966986711803
1225,0.5937199613825999
1226,0.00048230742248539515
1227,0.34077169187597667
1228,0.5531015378919139
1230,0.35493443726099283
1231,0.3456702382553769
1232,0.0629823074224854
1233,0.5648422907592604
1234,0.39547120198203256
1235,0.5744372845599727
1236,0.19260449687537562
1237,0.38540686346254033
1238,0.26376712516524475
1240,0.3651621712790819
1241,0.2756430765633139
1242,0.5510289225013024
1243,0.32077169187597676
1244,0.42596461484497106
1245,0.4841907687510853
1246,0.36477636299860217
1247,0.4706415003063076
1248,0.44309917115484804
1249,0.4214483910523944
1250,0.5106542006022765
1251,0.33408358932386634
1252,0.6241652064917622
1253,0.23620199044232557
1254,0.08077169187597663
1255,-0.1870176925775146
1256,0.21301762187613468
1257,0.2009186808047341
1258,0.5098699658982256
1259,0.42746655806066713
1260,0.12575025599053283
1261,0.43999684748598705
1262,0.5206418093763089
1263,0.26519442612160393
1264,0.1004287177088759
1265,0.4253353839454813
1266,0.5199114072536793
1267,0.579895060198568
1268,0.053240809375771025
1269,0.27120881444375555
1270,0.5399000725833764
1271,0.013776883094159075
1272,0.42596461484497106
1273,0.22564307656331387
1274,0.21028937332973774
1275,0.16177076863973
1276,0.6650097345812792
1277,0.34161062897816064
1278,0.3892748171889138
1279,0.27834940138961234
1280,0.3953460725336659
1281,0.38077169187597676
1282,0.2188206445578171
1283,0.48296966986711803
1284,0.32681391263678977
1285,0.16768487122524697
1286,-0.17594099577138858
1287,0.342435871876231
1288,0.4463154472188708
1289,0.1911498897329955
1290,-0.07435692343668614
1291,0.5011942850461546
1292,0.28654109843854647
1293,0.19208434338350214
1295,-0.12435692343668614
1296,0.1882502559905328
1297,0.11752410208441859
1298,0.18271459157310438
1299,0.5160479249064377
1300,0.25057162361183455
1301,0.18251971988725157
1302,0.0010820018366868688
1303,0.34694532500100184
1304,0.37791134832566753
1305,0.0003674723218936344
1306,-0.26623794895779074
1307,0.33266809300416844
1310,0.13648055937514797
1312,-0.16645230781222872
1318,-0.13624671335212477
1320,-0.2689710774986976
1321,-0.05274461584716789
1322,-0.46124165697077824
1323,-0.4227801185092398
1324,-0.5381647338938552
1325,-0.37478564114556207
1326,-0.6782039562495349
1327,-0.4557947830153842
1328,-0.2726103497157611
1329,-0.12478564114556205
1330,-0.5710610991066778
1331,-0.13624671335212477
1332,0.03875834302922178
1333,0.07796189290996856
1334,-0.1870176925775146
1335,-0.22715580426121565
1336,-0.22715580426121565
1337,0.09102601392060251
1339,-0.03852599243301113
1340,-0.0766262723553936
1341,0.04188102552110462
1342,-0.4743569234366861
1343,0.20400923027455664
1344,0.25070153806906964
1345,-0.15017574294933209
1346,-0.30498393194372103
1347,-0.33243692357841076
1348,0.02002224807792475
1349,0.13648055937514797
1350,0.2675241020844187
1351,-0.2689339646630859
1352,-0.20811897447889538
1353,-0.03534681339239208
1354,0.23582371011096434
1355,-0.34585704158616287
1356,0.3188605121759375
1357,0.3133842302745567
1358,0.2599850543540158
1359,-0.36956057025360467
1361,0.2670953843755426
1363,-0.1067753848209635
1365,0.031732307422485395
1366,0.13376205104220923
1367,-0.35349314744184973
1370,-0.09756728807424406
1371,-0.3878409122671921
1372,-0.11356512877475296
1373,-0.582404444964102
1374,0.21237261043273672
1375,-0.23897107749869753
1376,-0.01819195324387761
1377,-0.41161641086172557
1378,-0.24911576972544341
1379,-0.26123106264795687
1380,-0.30407568494176523
1381,-0.892030330132882
1382,-0.46391824196382064
1385,-0.4209907697254432
1387,0.4426386900280506
1388,-0.5547457554387898
1389,-0.7807676925775145
1390,-0.39412761167686045
1391,-0.37248155600816624
1392,0.1789389008933222
1393,0.06293939434835495
1394,0.40108828341483904
1395,-0.16623794895779076
1396,0.0010434827253772072
1397,0.08354769218777129
1398,-0.0907921678975793
1399,-0.17820395624953494
1401,-0.03816473389385514
1405,-0.42403538515502903
1406,0.16688102552110462
1407,-0.22186062432291628
1408,0.2401369894034481
1409,-0.6604190575593811
1411,0.26077169187597676
1412,0.00011692301151161095
1413,0.12521435885443796
1414,-0.14652923106550622
1415,-0.16645230781222872
1416,-0.09456439598129024
1417,-0.041452307812228716
1419,0.045571468466057065
1422,-0.21391824196382064
1423,0.045571468466057065
1425,-0.20535276047727094
1426,-0.22715580426121565
1427,-0.22715580426121565
1428,-0.08311897447889538
1429,0.0508574354177518
1430,-0.11508781081693206
1431,-0.633823905768229
1432,-0.32299981930080035
1437,0.12521435885443796
1438,-0.6241157697254432
1439,-0.3073955031246244
1440,-0.3331189744788954
1441,-0.03488747299002504
1442,-0.03534681339239208
1445,-0.43701769257751455
1446,0.37548230742248545
1447,-0.03534681339239208
1449,0.2584721673306801
1453,-0.3843185800477013
1454,0.1004287177088759
1456,-0.13624671335212477
1457,-0.23742153883843312
1458,0.045571468466057065
1459,-0.4538439164763848
1460,-0.04533762244303385
1461,-0.4112351134184473
1464,-0.14733834803138254
1465,-0.08311897447889538
1466,0.2177384609388567
1468,-0.29957128229112406
1473,0.045571468466057065
1474,-0.774356923436686
1475,0.045571468466057065
1476,0.02870666614700891
1479,-0.2768488894085465
1480,-0.027206154165943235
1483,-0.09935692343668615
1484,0.03875834302922178
1485,-0.39887461601420043
1487,-0.16623794895779076
1488,-0.39922830812402327
1489,-0.08311897447889538
1490,-0.3331189744788954
1493,0.00011692301151161095
1495,-0.24978564114556204
1496,0.045571468466057065
1497,0.1156814199522987
1498,-0.16623794895779076
1499,-1.1477101044751634
1500,0.08570366803022347
1502,-0.16645230781222872
1503,-0.14248967053524922
1507,0.00011692301151161095
1513,-0.41798037474543365
1514,-0.04533762244303385
1515,-0.7265711892036575
1517,0.020032742454304402
1518,-0.11293482556729396
1519,-0.22715580426121565
1526,-0.5766262723553937
1527,0.2687171923260466
1529,-0.03816473389385514
1533,0.16688102552110462
1537,0.17463999959331133
1541,-0.39412761167686056
1542,0.031732307422485395
1544,-0.6556222279370478
1545,0.16688102552110462
1546,0.00011692301151161095
1547,0.00011692301151161095
1549,0.045571468466057065
1550,-0.34585704158616287
1551,-0.3073955031246244
1552,-0.39442819808630153
1554,-0.3662379489577907
1556,-1.1956017587043106
1562,-1.0489710774986976
1564,-0.04533762244303385
1565,0.045571468466057065
1566,-0.011864142546866567
1569,0.0635182045585803
1571,0.16688102552110462
1572,-0.08311897447889538
